case_id,resource,activity_name,start_timestamp,end_timestamp,agent
31,Loan Officer-000001,Assess loan risk,2023-02-13 07:59:58.349000+00:00,2023-02-13 08:19:58.349000+00:00,11
31,Clerk-000003,Reject application,2023-02-13 08:19:58.349000+00:00,2023-02-13 08:29:58.349000+00:00,4
32,Clerk-000002,Check application form completeness,2023-02-13 08:00:00+00:00,2023-02-13 08:28:19.211000+00:00,1
32,AML Investigator-000002,AML check,2023-02-13 08:28:19.211000+00:00,2023-02-13 08:31:39.310000+00:00,7
32,Appraiser-000001,Appraise property,2023-02-13 08:28:19.211000+00:00,2023-02-13 08:32:46.378000+00:00,3
32,Clerk-000008,Check credit history,2023-02-13 08:28:19.211000+00:00,2023-02-13 08:38:22.887000+00:00,12
32,Loan Officer-000004,Assess loan risk,2023-02-13 08:38:22.887000+00:00,2023-02-13 08:58:22.887000+00:00,16
32,Clerk-000005,Reject application,2023-02-13 08:58:22.887000+00:00,2023-02-13 09:08:22.887000+00:00,8
33,Clerk-000001,Check application form completeness,2023-02-13 08:30:00+00:00,2023-02-13 09:31:44.435000+00:00,0
33,AML Investigator-000002,AML check,2023-02-13 09:31:44.435000+00:00,2023-02-13 10:31:16.459000+00:00,7
33,Clerk-000003,Check credit history,2023-02-13 09:31:44.435000+00:00,2023-02-13 10:09:50.015000+00:00,4
33,Appraiser-000001,Appraise property,2023-02-13 09:31:44.435000+00:00,2023-02-13 09:35:46.589000+00:00,3
33,Loan Officer-000002,Assess loan risk,2023-02-13 10:31:16.459000+00:00,2023-02-13 10:51:16.459000+00:00,13
33,Loan Officer-000001,Design loan offer,2023-02-13 10:51:16.459000+00:00,2023-02-13 10:57:36.222000+00:00,11
33,Senior Officer-000001,Approve loan offer,2023-02-13 10:57:36.222000+00:00,2023-02-13 11:17:36.222000+00:00,14
33,Clerk-000005,Cancel application,2023-02-13 11:17:36.222000+00:00,2023-02-13 11:22:36.222000+00:00,8
34,Clerk-000004,Check application form completeness,2023-02-13 09:00:00+00:00,2023-02-13 09:21:41.657000+00:00,5
34,Clerk-000007,Check credit history,2023-02-13 09:21:41.657000+00:00,2023-02-13 09:22:58.051000+00:00,10
34,Appraiser-000002,Appraise property,2023-02-13 09:21:41.657000+00:00,2023-02-13 09:25:18.185000+00:00,6
34,AML Investigator-000001,AML check,2023-02-13 09:21:41.657000+00:00,2023-02-13 09:24:38.172000+00:00,2
34,Loan Officer-000001,Assess loan risk,2023-02-13 09:25:18.185000+00:00,2023-02-13 09:45:18.185000+00:00,11
34,Loan Officer-000003,Design loan offer,2023-02-13 09:45:18.185000+00:00,2023-02-13 10:01:01.383000+00:00,15
34,Senior Officer-000002,Approve loan offer,2023-02-13 10:01:01.383000+00:00,2023-02-13 10:21:01.383000+00:00,17
34,Clerk-000004,Cancel application,2023-02-13 10:21:01.383000+00:00,2023-02-13 10:26:01.383000+00:00,5
35,Clerk-000002,Check application form completeness,2023-02-13 09:30:00+00:00,2023-02-13 09:50:18.349000+00:00,1
35,Clerk-000008,Check credit history,2023-02-13 09:50:18.349000+00:00,2023-02-13 10:11:14.660000+00:00,12
35,Appraiser-000002,Appraise property,2023-02-13 09:50:18.349000+00:00,2023-02-13 10:41:43.058000+00:00,6
35,AML Investigator-000001,AML check,2023-02-13 09:50:18.349000+00:00,2023-02-13 11:01:30.319000+00:00,2
35,Loan Officer-000003,Assess loan risk,2023-02-13 11:01:30.319000+00:00,2023-02-13 11:21:30.319000+00:00,15
35,Clerk-000004,Reject application,2023-02-13 11:21:30.319000+00:00,2023-02-13 11:31:30.319000+00:00,5
36,Clerk-000005,Check application form completeness,2023-02-13 10:00:00+00:00,2023-02-13 10:13:30.764000+00:00,8
36,Clerk-000006,Check credit history,2023-02-13 10:13:30.764000+00:00,2023-02-13 10:42:17.307000+00:00,9
36,Appraiser-000001,Appraise property,2023-02-13 10:13:30.764000+00:00,2023-02-13 10:22:35.619000+00:00,3
36,AML Investigator-000002,AML check,2023-02-13 10:31:16.459000+00:00,2023-02-13 10:41:49.125000+00:00,7
36,Loan Officer-000004,Assess loan risk,2023-02-13 10:42:17.307000+00:00,2023-02-13 11:02:17.307000+00:00,16
36,Clerk-000003,Reject application,2023-02-13 11:02:17.307000+00:00,2023-02-13 11:12:17.307000+00:00,4
37,Clerk-000007,Check application form completeness,2023-02-13 10:30:00+00:00,2023-02-13 10:57:36.793000+00:00,10
37,Appraiser-000001,Appraise property,2023-02-13 10:57:36.793000+00:00,2023-02-13 10:58:16.009000+00:00,3
37,Clerk-000001,Check credit history,2023-02-13 10:57:36.793000+00:00,2023-02-13 11:11:05.761000+00:00,0
37,AML Investigator-000002,AML check,2023-02-13 10:57:36.793000+00:00,2023-02-13 11:32:35.946000+00:00,7
37,Loan Officer-000002,Assess loan risk,2023-02-13 11:32:35.946000+00:00,2023-02-13 11:52:35.946000+00:00,13
37,Clerk-000002,Reject application,2023-02-13 11:52:35.946000+00:00,2023-02-13 12:02:35.946000+00:00,1
38,Clerk-000002,Check application form completeness,2023-02-13 11:00:00+00:00,2023-02-13 11:06:31.632000+00:00,1
38,Clerk-000008,Check credit history,2023-02-13 11:06:31.632000+00:00,2023-02-13 11:06:58.860000+00:00,12
38,Appraiser-000002,Appraise property,2023-02-13 11:06:31.632000+00:00,2023-02-13 11:10:51.215000+00:00,6
38,AML Investigator-000001,AML check,2023-02-13 11:06:31.632000+00:00,2023-02-13 12:38:56.490000+00:00,2
38,Loan Officer-000004,Assess loan risk,2023-02-13 12:38:56.490000+00:00,2023-02-13 12:58:56.490000+00:00,16
38,Clerk-000006,Reject application,2023-02-13 12:58:56.490000+00:00,2023-02-13 13:08:56.490000+00:00,9
39,Clerk-000006,Check application form completeness,2023-02-13 11:30:00+00:00,2023-02-13 11:46:39.706000+00:00,9
39,AML Investigator-000002,AML check,2023-02-13 11:46:39.706000+00:00,2023-02-13 12:13:58.549000+00:00,7
39,Clerk-000007,Check credit history,2023-02-13 11:46:39.706000+00:00,2023-02-13 12:04:39.523000+00:00,10
39,Appraiser-000001,Appraise property,2023-02-13 11:46:39.706000+00:00,2023-02-13 13:04:31.029000+00:00,3
39,Loan Officer-000003,Assess loan risk,2023-02-13 13:04:31.029000+00:00,2023-02-13 13:24:31.029000+00:00,15
39,Loan Officer-000002,Design loan offer,2023-02-13 13:24:31.029000+00:00,2023-02-13 13:28:14.421000+00:00,13
39,Senior Officer-000002,Approve loan offer,2023-02-13 13:28:14.421000+00:00,2023-02-13 13:48:14.421000+00:00,17
39,Clerk-000001,Cancel application,2023-02-13 13:48:14.421000+00:00,2023-02-13 13:53:14.421000+00:00,0
40,Clerk-000008,Check application form completeness,2023-02-13 12:00:00+00:00,2023-02-13 12:00:35.459000+00:00,12
40,Clerk-000001,Check credit history,2023-02-13 12:00:35.459000+00:00,2023-02-13 12:33:35.147000+00:00,0
40,Appraiser-000002,Appraise property,2023-02-13 12:00:35.459000+00:00,2023-02-13 12:26:29.314000+00:00,6
40,AML Investigator-000002,AML check,2023-02-13 12:13:58.549000+00:00,2023-02-13 12:17:20.137000+00:00,7
40,Loan Officer-000001,Assess loan risk,2023-02-13 12:33:35.147000+00:00,2023-02-13 12:53:35.147000+00:00,11
40,Clerk-000004,Reject application,2023-02-13 12:53:35.147000+00:00,2023-02-13 13:03:35.147000+00:00,5
41,Clerk-000003,Check application form completeness,2023-02-13 12:30:00+00:00,2023-02-13 12:35:54.538000+00:00,4
41,AML Investigator-000002,AML check,2023-02-13 12:35:54.538000+00:00,2023-02-13 13:41:59.488000+00:00,7
41,Appraiser-000002,Appraise property,2023-02-13 12:35:54.538000+00:00,2023-02-13 12:41:23.222000+00:00,6
41,Clerk-000005,Check credit history,2023-02-13 12:35:54.538000+00:00,2023-02-13 12:38:53.670000+00:00,8
41,Loan Officer-000001,Assess loan risk,2023-02-13 13:41:59.488000+00:00,2023-02-13 14:01:59.488000+00:00,11
41,Loan Officer-000003,Design loan offer,2023-02-13 14:01:59.488000+00:00,2023-02-13 14:09:11.207000+00:00,15
41,Senior Officer-000001,Approve loan offer,2023-02-13 14:09:11.207000+00:00,2023-02-13 14:29:11.207000+00:00,14
41,Clerk-000004,Cancel application,2023-02-13 14:29:11.207000+00:00,2023-02-13 14:34:11.207000+00:00,5
42,Clerk-000008,Check application form completeness,2023-02-13 13:00:00+00:00,2023-02-13 13:32:26.813000+00:00,12
42,Clerk-000007,Check credit history,2023-02-13 13:32:26.813000+00:00,2023-02-13 13:36:04.421000+00:00,10
42,Appraiser-000002,Appraise property,2023-02-13 13:32:26.813000+00:00,2023-02-13 13:58:50.415000+00:00,6
42,AML Investigator-000001,AML check,2023-02-13 13:32:26.813000+00:00,2023-02-13 13:45:02.022000+00:00,2
42,Loan Officer-000004,Assess loan risk,2023-02-13 13:58:50.415000+00:00,2023-02-13 14:18:50.415000+00:00,16
42,Loan Officer-000002,Design loan offer,2023-02-13 14:18:50.415000+00:00,2023-02-13 14:28:43.882000+00:00,13
42,Senior Officer-000002,Approve loan offer,2023-02-13 14:28:43.882000+00:00,2023-02-13 14:48:43.882000+00:00,17
42,Clerk-000001,Cancel application,2023-02-13 14:48:43.882000+00:00,2023-02-13 14:53:43.882000+00:00,0
43,Clerk-000002,Check application form completeness,2023-02-13 13:30:00+00:00,2023-02-13 14:13:55.255000+00:00,1
43,AML Investigator-000002,AML check,2023-02-13 14:13:55.255000+00:00,2023-02-13 14:35:27.663000+00:00,7
43,Clerk-000005,Check credit history,2023-02-13 14:13:55.255000+00:00,2023-02-13 14:15:47.811000+00:00,8
43,Appraiser-000001,Appraise property,2023-02-13 14:13:55.255000+00:00,2023-02-13 14:55:02.435000+00:00,3
43,Loan Officer-000001,Assess loan risk,2023-02-13 14:55:02.435000+00:00,2023-02-14 07:15:02.435000+00:00,11
43,Loan Officer-000004,Design loan offer,2023-02-14 07:15:02.435000+00:00,2023-02-14 07:39:13.426000+00:00,16
43,Senior Officer-000002,Approve loan offer,2023-02-14 07:39:13.426000+00:00,2023-02-14 07:59:13.426000+00:00,17
43,Clerk-000008,Approve application,2023-02-14 07:59:13.426000+00:00,2023-02-14 08:04:13.426000+00:00,12
44,Clerk-000003,Check application form completeness,2023-02-13 14:00:00+00:00,2023-02-13 14:34:36.782000+00:00,4
44,AML Investigator-000001,AML check,2023-02-13 14:34:36.782000+00:00,2023-02-13 14:44:45.059000+00:00,2
44,Clerk-000008,Check credit history,2023-02-13 14:34:36.782000+00:00,2023-02-13 14:48:23.115000+00:00,12
44,Appraiser-000002,Appraise property,2023-02-13 14:34:36.782000+00:00,2023-02-14 07:02:13.803000+00:00,6
44,Loan Officer-000003,Assess loan risk,2023-02-14 07:02:13.803000+00:00,2023-02-14 07:22:13.803000+00:00,15
44,Loan Officer-000002,Design loan offer,2023-02-14 07:22:13.803000+00:00,2023-02-14 07:23:29.230000+00:00,13
44,Senior Officer-000001,Approve loan offer,2023-02-14 07:23:29.230000+00:00,2023-02-14 07:43:29.230000+00:00,14
44,Clerk-000004,Approve application,2023-02-14 07:43:29.230000+00:00,2023-02-14 07:48:29.230000+00:00,5
45,Clerk-000006,Check application form completeness,2023-02-13 14:30:00+00:00,2023-02-13 14:40:54.861000+00:00,9
45,Clerk-000007,Return application back to applicant,2023-02-13 14:40:54.861000+00:00,2023-02-13 14:45:54.861000+00:00,10
45,Applicant-000001,Applicant completes form,2023-02-13 14:45:54.861000+00:00,2023-02-14 07:45:54.861000+00:00,18
45,Clerk-000003,Check application form completeness,2023-02-14 07:45:54.861000+00:00,2023-02-14 07:48:49.314000+00:00,4
45,Appraiser-000001,Appraise property,2023-02-14 07:48:49.314000+00:00,2023-02-14 08:00:23.166000+00:00,3
45,Clerk-000006,Check credit history,2023-02-14 07:48:49.314000+00:00,2023-02-14 08:54:07.313000+00:00,9
45,AML Investigator-000002,AML check,2023-02-14 07:48:49.314000+00:00,2023-02-14 09:37:06.932000+00:00,7
45,Loan Officer-000001,Assess loan risk,2023-02-14 09:37:06.932000+00:00,2023-02-14 09:57:06.932000+00:00,11
45,Clerk-000008,Reject application,2023-02-14 09:57:06.932000+00:00,2023-02-14 10:07:06.932000+00:00,12
46,Clerk-000002,Check application form completeness,2023-02-13 15:00:00+00:00,2023-02-14 07:52:57.955000+00:00,1
46,Clerk-000007,Return application back to applicant,2023-02-14 07:52:57.955000+00:00,2023-02-14 07:57:57.955000+00:00,10
46,Applicant-000001,Applicant completes form,2023-02-14 07:57:57.955000+00:00,2023-02-14 08:57:57.955000+00:00,18
46,Clerk-000008,Check application form completeness,2023-02-14 08:57:57.955000+00:00,2023-02-14 09:10:12.097000+00:00,12
46,Appraiser-000002,Appraise property,2023-02-14 09:10:12.097000+00:00,2023-02-14 09:16:43.139000+00:00,6
46,Clerk-000005,Check credit history,2023-02-14 09:10:12.097000+00:00,2023-02-14 09:28:23.879000+00:00,8
46,AML Investigator-000001,AML check,2023-02-14 09:16:20.512000+00:00,2023-02-14 09:27:45.449000+00:00,2
46,Loan Officer-000002,Assess loan risk,2023-02-14 09:28:23.879000+00:00,2023-02-14 09:48:23.879000+00:00,13
46,Clerk-000006,Reject application,2023-02-14 09:48:23.879000+00:00,2023-02-14 09:58:23.879000+00:00,9
47,Clerk-000005,Check application form completeness,2023-02-14 07:30:00+00:00,2023-02-14 08:20:57.294000+00:00,8
47,Clerk-000003,Check credit history,2023-02-14 08:20:57.294000+00:00,2023-02-14 08:26:46.688000+00:00,4
47,Appraiser-000001,Appraise property,2023-02-14 08:20:57.294000+00:00,2023-02-14 08:42:52.854000+00:00,3
47,AML Investigator-000001,AML check,2023-02-14 08:52:49.458000+00:00,2023-02-14 09:16:20.512000+00:00,2
47,Loan Officer-000003,Assess loan risk,2023-02-14 09:16:20.512000+00:00,2023-02-14 09:36:20.512000+00:00,15
47,Loan Officer-000004,Design loan offer,2023-02-14 09:36:20.512000+00:00,2023-02-14 09:42:32.007000+00:00,16
47,Senior Officer-000001,Approve loan offer,2023-02-14 09:42:32.007000+00:00,2023-02-14 10:02:32.007000+00:00,14
47,Clerk-000003,Approve application,2023-02-14 10:02:32.007000+00:00,2023-02-14 10:07:32.007000+00:00,4
48,Clerk-000001,Check application form completeness,2023-02-14 08:00:00+00:00,2023-02-14 08:14:03.635000+00:00,0
48,Clerk-000004,Check credit history,2023-02-14 08:14:03.635000+00:00,2023-02-14 08:31:02.710000+00:00,5
48,Appraiser-000002,Appraise property,2023-02-14 08:14:03.635000+00:00,2023-02-14 09:02:40.579000+00:00,6
48,AML Investigator-000001,AML check,2023-02-14 08:14:03.635000+00:00,2023-02-14 08:52:49.458000+00:00,2
48,Loan Officer-000001,Assess loan risk,2023-02-14 09:02:40.579000+00:00,2023-02-14 09:22:40.579000+00:00,11
48,Clerk-000004,Reject application,2023-02-14 09:22:40.579000+00:00,2023-02-14 09:32:40.579000+00:00,5
49,Clerk-000002,Check application form completeness,2023-02-14 08:30:00+00:00,2023-02-14 08:45:47.914000+00:00,1
49,Clerk-000007,Check credit history,2023-02-14 08:45:47.914000+00:00,2023-02-14 08:48:45.169000+00:00,10
49,Appraiser-000001,Appraise property,2023-02-14 08:45:47.914000+00:00,2023-02-14 09:18:41.001000+00:00,3
49,AML Investigator-000001,AML check,2023-02-14 09:27:45.449000+00:00,2023-02-14 09:46:34.148000+00:00,2
49,Loan Officer-000004,Assess loan risk,2023-02-14 09:46:34.148000+00:00,2023-02-14 10:06:34.148000+00:00,16
49,Clerk-000005,Reject application,2023-02-14 10:06:34.148000+00:00,2023-02-14 10:16:34.148000+00:00,8
50,Clerk-000001,Check application form completeness,2023-02-14 09:00:00+00:00,2023-02-14 09:11:01.813000+00:00,0
50,Clerk-000003,Check credit history,2023-02-14 09:11:01.813000+00:00,2023-02-14 09:25:37.038000+00:00,4
50,Appraiser-000002,Appraise property,2023-02-14 09:16:43.139000+00:00,2023-02-14 09:34:16.901000+00:00,6
50,AML Investigator-000002,AML check,2023-02-14 09:37:06.932000+00:00,2023-02-14 09:37:55.671000+00:00,7
50,Loan Officer-000003,Assess loan risk,2023-02-14 09:37:55.671000+00:00,2023-02-14 09:57:55.671000+00:00,15
50,Loan Officer-000002,Design loan offer,2023-02-14 09:57:55.671000+00:00,2023-02-14 10:01:14.898000+00:00,13
50,Senior Officer-000002,Approve loan offer,2023-02-14 10:01:14.898000+00:00,2023-02-14 10:21:14.898000+00:00,17
50,Clerk-000004,Cancel application,2023-02-14 10:21:14.898000+00:00,2023-02-14 10:26:14.898000+00:00,5
51,Clerk-000002,Check application form completeness,2023-02-14 09:30:00+00:00,2023-02-14 09:30:53.906000+00:00,1
51,Appraiser-000001,Appraise property,2023-02-14 09:30:53.906000+00:00,2023-02-14 09:50:17.850000+00:00,3
51,Clerk-000007,Check credit history,2023-02-14 09:30:53.906000+00:00,2023-02-14 10:07:08.565000+00:00,10
51,AML Investigator-000002,AML check,2023-02-14 09:37:55.671000+00:00,2023-02-14 09:38:46.375000+00:00,7
51,Loan Officer-000001,Assess loan risk,2023-02-14 10:07:08.565000+00:00,2023-02-14 10:27:08.565000+00:00,11
51,Loan Officer-000003,Design loan offer,2023-02-14 10:27:08.565000+00:00,2023-02-14 10:47:15.767000+00:00,15
51,Senior Officer-000001,Approve loan offer,2023-02-14 10:47:15.767000+00:00,2023-02-14 11:07:15.767000+00:00,14
51,Clerk-000003,Cancel application,2023-02-14 11:07:15.767000+00:00,2023-02-14 11:12:15.767000+00:00,4
52,Clerk-000001,Check application form completeness,2023-02-14 10:00:00+00:00,2023-02-14 10:15:34.427000+00:00,0
52,Appraiser-000002,Appraise property,2023-02-14 10:15:34.427000+00:00,2023-02-14 10:54:40.439000+00:00,6
52,AML Investigator-000002,AML check,2023-02-14 10:15:34.427000+00:00,2023-02-14 10:48:16.432000+00:00,7
52,Clerk-000002,Check credit history,2023-02-14 10:15:34.427000+00:00,2023-02-14 10:17:01.607000+00:00,1
52,Loan Officer-000002,Assess loan risk,2023-02-14 10:54:40.439000+00:00,2023-02-14 11:14:40.439000+00:00,13
52,Loan Officer-000004,Design loan offer,2023-02-14 11:14:40.439000+00:00,2023-02-14 11:16:06.682000+00:00,16
52,Senior Officer-000002,Approve loan offer,2023-02-14 11:16:06.682000+00:00,2023-02-14 11:36:06.682000+00:00,17
52,Clerk-000005,Cancel application,2023-02-14 11:36:06.682000+00:00,2023-02-14 11:41:06.682000+00:00,8
53,Clerk-000006,Check application form completeness,2023-02-14 10:30:00+00:00,2023-02-14 10:36:45.753000+00:00,9
53,Clerk-000008,Check credit history,2023-02-14 10:36:45.753000+00:00,2023-02-14 11:22:54.073000+00:00,12
53,AML Investigator-000001,AML check,2023-02-14 10:36:45.753000+00:00,2023-02-14 11:06:54.201000+00:00,2
53,Appraiser-000001,Appraise property,2023-02-14 10:36:45.753000+00:00,2023-02-14 11:25:59.530000+00:00,3
53,Loan Officer-000001,Assess loan risk,2023-02-14 11:25:59.530000+00:00,2023-02-14 11:45:59.530000+00:00,11
53,Loan Officer-000003,Design loan offer,2023-02-14 11:45:59.530000+00:00,2023-02-14 11:47:09.582000+00:00,15
53,Senior Officer-000001,Approve loan offer,2023-02-14 11:47:09.582000+00:00,2023-02-14 12:07:09.582000+00:00,14
53,Clerk-000006,Approve application,2023-02-14 12:07:09.582000+00:00,2023-02-14 12:12:09.582000+00:00,9
54,Clerk-000007,Check application form completeness,2023-02-14 11:00:00+00:00,2023-02-14 11:39:38.747000+00:00,10
54,AML Investigator-000002,AML check,2023-02-14 11:39:38.747000+00:00,2023-02-14 12:35:57.694000+00:00,7
54,Clerk-000002,Check credit history,2023-02-14 11:39:38.747000+00:00,2023-02-14 12:15:23.530000+00:00,1
54,Appraiser-000002,Appraise property,2023-02-14 11:39:38.747000+00:00,2023-02-14 11:48:47.975000+00:00,6
54,Loan Officer-000002,Assess loan risk,2023-02-14 12:35:57.694000+00:00,2023-02-14 12:55:57.694000+00:00,13
54,Clerk-000005,Reject application,2023-02-14 12:55:57.694000+00:00,2023-02-14 13:05:57.694000+00:00,8
55,Clerk-000001,Check application form completeness,2023-02-14 11:30:00+00:00,2023-02-14 13:19:04.015000+00:00,0
55,AML Investigator-000001,AML check,2023-02-14 13:19:04.015000+00:00,2023-02-14 13:23:25.480000+00:00,2
55,Clerk-000004,Check credit history,2023-02-14 13:19:04.015000+00:00,2023-02-14 13:31:19.768000+00:00,5
55,Appraiser-000001,Appraise property,2023-02-14 13:19:04.015000+00:00,2023-02-14 13:23:28.776000+00:00,3
55,Loan Officer-000004,Assess loan risk,2023-02-14 13:31:19.768000+00:00,2023-02-14 13:51:19.768000+00:00,16
55,Loan Officer-000003,Design loan offer,2023-02-14 13:51:19.768000+00:00,2023-02-14 14:28:18.446000+00:00,15
55,Senior Officer-000002,Approve loan offer,2023-02-14 14:28:18.446000+00:00,2023-02-14 14:48:18.446000+00:00,17
55,Clerk-000008,Approve application,2023-02-14 14:48:18.446000+00:00,2023-02-14 14:53:18.446000+00:00,12
56,Clerk-000004,Check application form completeness,2023-02-14 12:00:00+00:00,2023-02-14 12:26:29.386000+00:00,5
56,Clerk-000003,Check credit history,2023-02-14 12:26:29.386000+00:00,2023-02-14 12:30:37.099000+00:00,4
56,Appraiser-000001,Appraise property,2023-02-14 12:26:29.386000+00:00,2023-02-14 12:45:52.639000+00:00,3
56,AML Investigator-000001,AML check,2023-02-14 12:26:29.386000+00:00,2023-02-14 12:33:56.581000+00:00,2
